fipscode,level,precinctsreportingpct,last,votepct
51800,FIPSCode,1.0,Clinton,0.540854
51800,FIPSCode,1.0,Trump,0.418326
51800,FIPSCode,1.0,Johnson,0.025509
51800,FIPSCode,1.0,McMullin,0.010129
51800,FIPSCode,1.0,Stein,0.005181
51810,FIPSCode,1.0,Clinton,0.451805
51810,FIPSCode,1.0,Trump,0.4875
51810,FIPSCode,1.0,Johnson,0.040971
51810,FIPSCode,1.0,McMullin,0.011103
51810,FIPSCode,1.0,Stein,0.008621
51820,FIPSCode,1.0,Clinton,0.412719
51820,FIPSCode,1.0,Trump,0.526425
51820,FIPSCode,1.0,Johnson,0.036842
51820,FIPSCode,1.0,McMullin,0.015899
51820,FIPSCode,1.0,Stein,0.008114
51830,FIPSCode,1.0,Clinton,0.689902
51830,FIPSCode,1.0,Trump,0.255102
51830,FIPSCode,1.0,Johnson,0.030612
51830,FIPSCode,1.0,McMullin,0.013252
51830,FIPSCode,1.0,Stein,0.011132
51840,FIPSCode,1.0,Clinton,0.488045
51840,FIPSCode,1.0,Trump,0.452698
51840,FIPSCode,1.0,Johnson,0.037804
51840,FIPSCode,1.0,McMullin,0.012097
51840,FIPSCode,1.0,Stein,0.009356
51041,FIPSCode,1.0,Clinton,0.462329
51041,FIPSCode,1.0,Trump,0.484974
51041,FIPSCode,1.0,Johnson,0.035624
51041,FIPSCode,1.0,McMullin,0.011428
51041,FIPSCode,1.0,Stein,0.005646
51059,FIPSCode,1.0,Clinton,0.653595
51059,FIPSCode,1.0,Trump,0.290253
51059,FIPSCode,1.0,Johnson,0.028828
51059,FIPSCode,1.0,McMullin,0.019083
51059,FIPSCode,1.0,Stein,0.00824
51153,FIPSCode,1.0,Clinton,0.581027
51153,FIPSCode,1.0,Trump,0.368308
51153,FIPSCode,1.0,Johnson,0.027597
51153,FIPSCode,1.0,McMullin,0.01538
51153,FIPSCode,1.0,Stein,0.007688
51179,FIPSCode,1.0,Clinton,0.426663
51179,FIPSCode,1.0,Trump,0.51778
51179,FIPSCode,1.0,Johnson,0.032717
51179,FIPSCode,1.0,McMullin,0.01538
51179,FIPSCode,1.0,Stein,0.007461
51680,FIPSCode,1.0,Clinton,0.418338
51680,FIPSCode,1.0,Trump,0.508555
51680,FIPSCode,1.0,Johnson,0.039
51680,FIPSCode,1.0,McMullin,0.028225
51680,FIPSCode,1.0,Stein,0.005883
,state,1.0,Clinton,0.6112
,state,1.0,Trump,0.326418
,state,1.0,Johnson,0.034494
,state,1.0,Stein,0.023131
,state,1.0,De La Fuente,0.003638
,state,1.0,La Riva,0.001119
50001,FIPSCode,1.0,Clinton,0.637624
50001,FIPSCode,1.0,Trump,0.301051
50001,FIPSCode,1.0,Johnson,0.036317
50001,FIPSCode,1.0,Stein,0.020517
50001,FIPSCode,1.0,De La Fuente,0.003751
50001,FIPSCode,1.0,La Riva,0.000739
50019,FIPSCode,1.0,Clinton,0.471621
50019,FIPSCode,1.0,Trump,0.469256
50019,FIPSCode,1.0,Johnson,0.036202
50019,FIPSCode,1.0,Stein,0.017646
50019,FIPSCode,1.0,De La Fuente,0.003638
50019,FIPSCode,1.0,La Riva,0.001637
50013,FIPSCode,1.0,Clinton,0.554115
50013,FIPSCode,1.0,Trump,0.39349
50013,FIPSCode,1.0,Johnson,0.034665
50013,FIPSCode,1.0,Stein,0.013231
50013,FIPSCode,1.0,De La Fuente,0.003705
50013,FIPSCode,1.0,La Riva,0.000794
50027,FIPSCode,1.0,Clinton,0.63049
50027,FIPSCode,1.0,Trump,0.309032
50027,FIPSCode,1.0,Johnson,0.033435
50027,FIPSCode,1.0,Stein,0.021979
50027,FIPSCode,1.0,De La Fuente,0.004166
50027,FIPSCode,1.0,La Riva,0.000898
50003,FIPSCode,1.0,Clinton,0.583604
50003,FIPSCode,1.0,Trump,0.362496
50003,FIPSCode,1.0,Johnson,0.029244
50003,FIPSCode,1.0,Stein,0.019455
50003,FIPSCode,1.0,De La Fuente,0.003854
50003,FIPSCode,1.0,La Riva,0.001346
50025,FIPSCode,1.0,Clinton,0.678239
50025,FIPSCode,1.0,Trump,0.257958
50025,FIPSCode,1.0,Stein,0.03202
50025,FIPSCode,1.0,Johnson,0.027527
50025,FIPSCode,1.0,De La Fuente,0.002885
50025,FIPSCode,1.0,La Riva,0.001372
50011,FIPSCode,1.0,Clinton,0.482682
50011,FIPSCode,1.0,Trump,0.451763
50011,FIPSCode,1.0,Johnson,0.043153
50011,FIPSCode,1.0,Stein,0.016518
50011,FIPSCode,1.0,De La Fuente,0.004542
50011,FIPSCode,1.0,La Riva,0.001342
50005,FIPSCode,1.0,Clinton,0.497031
50005,FIPSCode,1.0,Trump,0.426776
50005,FIPSCode,1.0,Johnson,0.044575
50005,FIPSCode,1.0,Stein,0.025681
50005,FIPSCode,1.0,De La Fuente,0.004319
50005,FIPSCode,1.0,La Riva,0.001619
50023,FIPSCode,1.0,Clinton,0.648915
50023,FIPSCode,1.0,Trump,0.278949
50023,FIPSCode,1.0,Johnson,0.034864
50023,FIPSCode,1.0,Stein,0.031793
50023,FIPSCode,1.0,De La Fuente,0.004572
50023,FIPSCode,1.0,La Riva,0.000907
50015,FIPSCode,1.0,Clinton,0.622026
50015,FIPSCode,1.0,Trump,0.306675
50015,FIPSCode,1.0,Johnson,0.039258
50015,FIPSCode,1.0,Stein,0.028004
50015,FIPSCode,1.0,De La Fuente,0.002663
50015,FIPSCode,1.0,La Riva,0.001374
50021,FIPSCode,1.0,Clinton,0.492683
50021,FIPSCode,1.0,Trump,0.450912
50021,FIPSCode,1.0,Johnson,0.034182
50021,FIPSCode,1.0,Stein,0.016874
50021,FIPSCode,1.0,De La Fuente,0.004047
50021,FIPSCode,1.0,La Riva,0.001301
50009,FIPSCode,1.0,Clinton,0.376571
50009,FIPSCode,1.0,Trump,0.556541
50009,FIPSCode,1.0,Johnson,0.044715
50009,FIPSCode,1.0,Stein,0.015891
50009,FIPSCode,1.0,De La Fuente,0.004435
50009,FIPSCode,1.0,La Riva,0.001848
50007,FIPSCode,1.0,Clinton,0.703131
50007,FIPSCode,1.0,Trump,0.238606
50007,FIPSCode,1.0,Johnson,0.031671
50007,FIPSCode,1.0,Stein,0.023038
50007,FIPSCode,1.0,De La Fuente,0.002591
50007,FIPSCode,1.0,La Riva,0.000962
50017,FIPSCode,1.0,Clinton,0.558841
50017,FIPSCode,1.0,Trump,0.371054
50017,FIPSCode,1.0,Johnson,0.038017
50017,FIPSCode,1.0,Stein,0.025937
50017,FIPSCode,1.0,De La Fuente,0.005262
50017,FIPSCode,1.0,La Riva,0.000889
,state,1.0,Clinton,0.543036
,state,1.0,Trump,0.3807
,state,1.0,Johnson,0.05013
,state,1.0,Stein,0.018203
,state,1.0,Castle,0.005491
,state,1.0,Kennedy,0.001342
,state,1.0,La Riva,0.001098
53001,FIPSCode,1.0,Clinton,0.279716
53001,FIPSCode,1.0,Trump,0.663867
53001,FIPSCode,1.0,Johnson,0.039406
53001,FIPSCode,1.0,Castle,0.008183
53001,FIPSCode,1.0,Stein,0.004737
53001,FIPSCode,1.0,La Riva,0.002153
53001,FIPSCode,1.0,Kennedy,0.001938
53003,FIPSCode,1.0,Clinton,0.321898
53003,FIPSCode,1.0,Trump,0.589667
53003,FIPSCode,1.0,Johnson,0.064092
53003,FIPSCode,1.0,Stein,0.012017
53003,FIPSCode,1.0,Castle,0.010066
53003,FIPSCode,1.0,Kennedy,0.001643
53003,FIPSCode,1.0,La Riva,0.000616
53005,FIPSCode,1.0,Clinton,0.329389
53005,FIPSCode,1.0,Trump,0.589726
53005,FIPSCode,1.0,Johnson,0.060217
53005,FIPSCode,1.0,Stein,0.010921
53005,FIPSCode,1.0,Castle,0.00751
53005,FIPSCode,1.0,Kennedy,0.001362
53005,FIPSCode,1.0,La Riva,0.000875
53007,FIPSCode,1.0,Clinton,0.390413
53007,FIPSCode,1.0,Trump,0.54266
53007,FIPSCode,1.0,Johnson,0.045057
53007,FIPSCode,1.0,Stein,0.01438
53007,FIPSCode,1.0,Castle,0.005333
53007,FIPSCode,1.0,Kennedy,0.001288
53007,FIPSCode,1.0,La Riva,0.000869
53009,FIPSCode,1.0,Clinton,0.448007
53009,FIPSCode,1.0,Trump,0.476316
53009,FIPSCode,1.0,Johnson,0.046582
53009,FIPSCode,1.0,Stein,0.020529
53009,FIPSCode,1.0,Castle,0.006488
53009,FIPSCode,1.0,Kennedy,0.001267
53009,FIPSCode,1.0,La Riva,0.000811
53011,FIPSCode,1.0,Clinton,0.463414
53011,FIPSCode,1.0,Trump,0.461836
53011,FIPSCode,1.0,Johnson,0.05034
53011,FIPSCode,1.0,Stein,0.016707
53011,FIPSCode,1.0,Castle,0.00572
53011,FIPSCode,1.0,Kennedy,0.001194
53011,FIPSCode,1.0,La Riva,0.000789
53013,FIPSCode,1.0,Clinton,0.241063
53013,FIPSCode,1.0,Trump,0.686068
53013,FIPSCode,1.0,Johnson,0.049954
53013,FIPSCode,1.0,Stein,0.011916
53013,FIPSCode,1.0,Castle,0.006874
53013,FIPSCode,1.0,Kennedy,0.003208
53013,FIPSCode,1.0,La Riva,0.000917
53015,FIPSCode,1.0,Clinton,0.391929
53015,FIPSCode,1.0,Trump,0.529305
53015,FIPSCode,1.0,Johnson,0.051278
53015,FIPSCode,1.0,Stein,0.017224
53015,FIPSCode,1.0,Castle,0.007157
53015,FIPSCode,1.0,Kennedy,0.001838
53015,FIPSCode,1.0,La Riva,0.001269
53017,FIPSCode,1.0,Clinton,0.316413
53017,FIPSCode,1.0,Trump,0.617834
53017,FIPSCode,1.0,Johnson,0.045937
53017,FIPSCode,1.0,Stein,0.011902
53017,FIPSCode,1.0,Castle,0.004954
53017,FIPSCode,1.0,Kennedy,0.001801
53017,FIPSCode,1.0,La Riva,0.001158
53019,FIPSCode,1.0,Clinton,0.304915
53019,FIPSCode,1.0,Trump,0.611497
53019,FIPSCode,1.0,Johnson,0.053041
53019,FIPSCode,1.0,Stein,0.016107
53019,FIPSCode,1.0,Castle,0.013052
53019,FIPSCode,1.0,Kennedy,0.001389
53019,FIPSCode,1.0,La Riva,0.0
53021,FIPSCode,1.0,Clinton,0.374621
53021,FIPSCode,1.0,Trump,0.556745
53021,FIPSCode,1.0,Johnson,0.048398
53021,FIPSCode,1.0,Stein,0.009486
53021,FIPSCode,1.0,Castle,0.007378
53021,FIPSCode,1.0,Kennedy,0.001939
53021,FIPSCode,1.0,La Riva,0.001433
53023,FIPSCode,1.0,Clinton,0.223917
53023,FIPSCode,1.0,Trump,0.682986
53023,FIPSCode,1.0,Johnson,0.070626
53023,FIPSCode,1.0,Stein,0.011236
53023,FIPSCode,1.0,Castle,0.007223
53023,FIPSCode,1.0,Kennedy,0.002408
53023,FIPSCode,1.0,La Riva,0.001605
53025,FIPSCode,1.0,Clinton,0.275524
53025,FIPSCode,1.0,Trump,0.653284
53025,FIPSCode,1.0,Johnson,0.048931
53025,FIPSCode,1.0,Stein,0.010266
53025,FIPSCode,1.0,Castle,0.008749
53025,FIPSCode,1.0,Kennedy,0.001658
53025,FIPSCode,1.0,La Riva,0.001588
53027,FIPSCode,1.0,Clinton,0.423732
53027,FIPSCode,1.0,Trump,0.495893
53027,FIPSCode,1.0,Johnson,0.050869
53027,FIPSCode,1.0,Stein,0.020023
53027,FIPSCode,1.0,Castle,0.006557
53027,FIPSCode,1.0,Kennedy,0.001868
53027,FIPSCode,1.0,La Riva,0.001058
53029,FIPSCode,1.0,Clinton,0.488852
53029,FIPSCode,1.0,Trump,0.430661
53029,FIPSCode,1.0,Johnson,0.054086
53029,FIPSCode,1.0,Stein,0.018822
53029,FIPSCode,1.0,Castle,0.005551
53029,FIPSCode,1.0,Kennedy,0.00112
53029,FIPSCode,1.0,La Riva,0.00091
53031,FIPSCode,1.0,Clinton,0.624186
53031,FIPSCode,1.0,Trump,0.297741
53031,FIPSCode,1.0,Johnson,0.036792
53031,FIPSCode,1.0,Stein,0.034819
53031,FIPSCode,1.0,Castle,0.003699
53031,FIPSCode,1.0,Kennedy,0.001677
53031,FIPSCode,1.0,La Riva,0.001085
53033,FIPSCode,1.0,Clinton,0.719402
53033,FIPSCode,1.0,Trump,0.216664
53033,FIPSCode,1.0,Johnson,0.040922
53033,FIPSCode,1.0,Stein,0.017731
53033,FIPSCode,1.0,Castle,0.003097
53033,FIPSCode,1.0,Kennedy,0.001111
53033,FIPSCode,1.0,La Riva,0.001074
53035,FIPSCode,1.0,Clinton,0.508024
53035,FIPSCode,1.0,Trump,0.394298
53035,FIPSCode,1.0,Johnson,0.069146
53035,FIPSCode,1.0,Stein,0.019281
53035,FIPSCode,1.0,Castle,0.006894
53035,FIPSCode,1.0,Kennedy,0.001327
53035,FIPSCode,1.0,La Riva,0.00103
53037,FIPSCode,1.0,Clinton,0.395094
53037,FIPSCode,1.0,Trump,0.532841
53037,FIPSCode,1.0,Johnson,0.047903
53037,FIPSCode,1.0,Stein,0.016618
53037,FIPSCode,1.0,Castle,0.005012
53037,FIPSCode,1.0,Kennedy,0.00153
53037,FIPSCode,1.0,La Riva,0.001002
53039,FIPSCode,1.0,Clinton,0.389451
53039,FIPSCode,1.0,Trump,0.537562
53039,FIPSCode,1.0,Johnson,0.042994
53039,FIPSCode,1.0,Stein,0.02015
53039,FIPSCode,1.0,Castle,0.006964
53039,FIPSCode,1.0,Kennedy,0.001764
53039,FIPSCode,1.0,La Riva,0.001114
53041,FIPSCode,1.0,Clinton,0.282702
53041,FIPSCode,1.0,Trump,0.644001
53041,FIPSCode,1.0,Johnson,0.048728
53041,FIPSCode,1.0,Stein,0.015052
53041,FIPSCode,1.0,Castle,0.006706
53041,FIPSCode,1.0,Kennedy,0.001845
53041,FIPSCode,1.0,La Riva,0.000966
53043,FIPSCode,1.0,Clinton,0.217749
53043,FIPSCode,1.0,Trump,0.719062
53043,FIPSCode,1.0,Johnson,0.04411
53043,FIPSCode,1.0,Stein,0.008752
53043,FIPSCode,1.0,Castle,0.007527
53043,FIPSCode,1.0,Kennedy,0.001925
53043,FIPSCode,1.0,La Riva,0.000875
53045,FIPSCode,1.0,Clinton,0.427208
53045,FIPSCode,1.0,Trump,0.487194
53045,FIPSCode,1.0,Johnson,0.055569
53045,FIPSCode,1.0,Stein,0.019806
53045,FIPSCode,1.0,Castle,0.007516
53045,FIPSCode,1.0,Kennedy,0.001425
53045,FIPSCode,1.0,La Riva,0.001282
53047,FIPSCode,1.0,Clinton,0.368498
53047,FIPSCode,1.0,Trump,0.562284
53047,FIPSCode,1.0,Johnson,0.041718
53047,FIPSCode,1.0,Stein,0.017027
53047,FIPSCode,1.0,Castle,0.008133
53047,FIPSCode,1.0,Kennedy,0.001229
53047,FIPSCode,1.0,La Riva,0.001112
53049,FIPSCode,1.0,Clinton,0.431131
53049,FIPSCode,1.0,Trump,0.500187
53049,FIPSCode,1.0,Johnson,0.040687
53049,FIPSCode,1.0,Stein,0.018664
53049,FIPSCode,1.0,Castle,0.005692
53049,FIPSCode,1.0,Kennedy,0.002053
53049,FIPSCode,1.0,La Riva,0.001586
53051,FIPSCode,1.0,Clinton,0.284328
53051,FIPSCode,1.0,Trump,0.642899
53051,FIPSCode,1.0,Johnson,0.047486
53051,FIPSCode,1.0,Stein,0.014555
53051,FIPSCode,1.0,Castle,0.007939
53051,FIPSCode,1.0,Kennedy,0.00147
53051,FIPSCode,1.0,La Riva,0.001323
53053,FIPSCode,1.0,Clinton,0.495109
53053,FIPSCode,1.0,Trump,0.421321
53053,FIPSCode,1.0,Johnson,0.05713
53053,FIPSCode,1.0,Stein,0.017631
53053,FIPSCode,1.0,Castle,0.006086
53053,FIPSCode,1.0,Kennedy,0.001547
53053,FIPSCode,1.0,La Riva,0.001177
53055,FIPSCode,1.0,Clinton,0.665677
53055,FIPSCode,1.0,Trump,0.24949
53055,FIPSCode,1.0,Stein,0.043345
53055,FIPSCode,1.0,Johnson,0.037312
53055,FIPSCode,1.0,Castle,0.002135
53055,FIPSCode,1.0,La Riva,0.001021
53055,FIPSCode,1.0,Kennedy,0.001021
53057,FIPSCode,1.0,Clinton,0.47688
53057,FIPSCode,1.0,Trump,0.441967
53057,FIPSCode,1.0,Johnson,0.05521
53057,FIPSCode,1.0,Stein,0.017975
53057,FIPSCode,1.0,Castle,0.00545
53057,FIPSCode,1.0,Kennedy,0.001304
53057,FIPSCode,1.0,La Riva,0.001215
53059,FIPSCode,1.0,Clinton,0.395815
53059,FIPSCode,1.0,Trump,0.519241
53059,FIPSCode,1.0,Johnson,0.050541
53059,FIPSCode,1.0,Stein,0.02465
53059,FIPSCode,1.0,Castle,0.006739
53059,FIPSCode,1.0,Kennedy,0.002305
53059,FIPSCode,1.0,La Riva,0.000709
53061,FIPSCode,1.0,Clinton,0.541326
53061,FIPSCode,1.0,Trump,0.374825
53061,FIPSCode,1.0,Johnson,0.056542
53061,FIPSCode,1.0,Stein,0.018692
53061,FIPSCode,1.0,Castle,0.006184
53061,FIPSCode,1.0,Kennedy,0.001385
53061,FIPSCode,1.0,La Riva,0.001046
53063,FIPSCode,1.0,Clinton,0.412623
53063,FIPSCode,1.0,Trump,0.499173
53063,FIPSCode,1.0,Johnson,0.058206
53063,FIPSCode,1.0,Stein,0.018416
53063,FIPSCode,1.0,Castle,0.00899
53063,FIPSCode,1.0,Kennedy,0.001523
53063,FIPSCode,1.0,La Riva,0.001069
53065,FIPSCode,1.0,Clinton,0.254311
53065,FIPSCode,1.0,Trump,0.668563
53065,FIPSCode,1.0,Johnson,0.050007
53065,FIPSCode,1.0,Stein,0.013538
53065,FIPSCode,1.0,Castle,0.011201
53065,FIPSCode,1.0,Kennedy,0.001367
53065,FIPSCode,1.0,La Riva,0.001014
53067,FIPSCode,1.0,Clinton,0.531628
53067,FIPSCode,1.0,Trump,0.375736
53067,FIPSCode,1.0,Johnson,0.056456
53067,FIPSCode,1.0,Stein,0.027695
53067,FIPSCode,1.0,Castle,0.005471
53067,FIPSCode,1.0,Kennedy,0.001569
53067,FIPSCode,1.0,La Riva,0.001445
53069,FIPSCode,1.0,Clinton,0.352841
53069,FIPSCode,1.0,Trump,0.569975
53069,FIPSCode,1.0,Johnson,0.047074
53069,FIPSCode,1.0,Stein,0.021204
53069,FIPSCode,1.0,Castle,0.007634
53069,FIPSCode,1.0,Kennedy,0.000848
53069,FIPSCode,1.0,La Riva,0.000424
53071,FIPSCode,1.0,Clinton,0.381368
53071,FIPSCode,1.0,Trump,0.537039
53071,FIPSCode,1.0,Johnson,0.056454
53071,FIPSCode,1.0,Stein,0.015185
53071,FIPSCode,1.0,Castle,0.007239
53071,FIPSCode,1.0,Kennedy,0.001613
53071,FIPSCode,1.0,La Riva,0.001102
53073,FIPSCode,1.0,Clinton,0.550181
53073,FIPSCode,1.0,Trump,0.370182
53073,FIPSCode,1.0,Johnson,0.044104
53073,FIPSCode,1.0,Stein,0.0274
53073,FIPSCode,1.0,Castle,0.005662
53073,FIPSCode,1.0,La Riva,0.001377
53073,FIPSCode,1.0,Kennedy,0.001094
53075,FIPSCode,1.0,Clinton,0.470731
53075,FIPSCode,1.0,Trump,0.427795
53075,FIPSCode,1.0,Johnson,0.070904
53075,FIPSCode,1.0,Stein,0.018318
53075,FIPSCode,1.0,Castle,0.009535
53075,FIPSCode,1.0,Kennedy,0.001387
53075,FIPSCode,1.0,La Riva,0.001329
53077,FIPSCode,1.0,Clinton,0.402457
53077,FIPSCode,1.0,Trump,0.536785
53077,FIPSCode,1.0,Johnson,0.041942
53077,FIPSCode,1.0,Stein,0.009955
53077,FIPSCode,1.0,Castle,0.005891
53077,FIPSCode,1.0,Kennedy,0.001543
53077,FIPSCode,1.0,La Riva,0.001428
,state,1.0,Trump,0.477825
,state,1.0,Clinton,0.47009
,state,1.0,Johnson,0.036271
,state,1.0,Stein,0.010565
,state,1.0,Castle,0.004135
,state,1.0,Moorehead,0.000602
,state,1.0,De La Fuente,0.000511
55001,FIPSCode,1.0,Trump,0.592865
55001,FIPSCode,1.0,Clinton,0.372155
55001,FIPSCode,1.0,Johnson,0.021465
55001,FIPSCode,1.0,Stein,0.007851
55001,FIPSCode,1.0,Castle,0.004472
55001,FIPSCode,1.0,Moorehead,0.000795
55001,FIPSCode,1.0,De La Fuente,0.000397
55003,FIPSCode,1.0,Trump,0.416835
55003,FIPSCode,1.0,Clinton,0.533317
55003,FIPSCode,1.0,Johnson,0.024483
55003,FIPSCode,1.0,Stein,0.021075
55003,FIPSCode,1.0,Castle,0.00265
55003,FIPSCode,1.0,Moorehead,0.001262
55003,FIPSCode,1.0,De La Fuente,0.000379
55005,FIPSCode,1.0,Trump,0.603859
55005,FIPSCode,1.0,Clinton,0.349922
55005,FIPSCode,1.0,Johnson,0.032247
55005,FIPSCode,1.0,Stein,0.00754
55005,FIPSCode,1.0,Castle,0.00519
55005,FIPSCode,1.0,Moorehead,0.000754
55005,FIPSCode,1.0,De La Fuente,0.000488
55007,FIPSCode,1.0,Trump,0.434425
55007,FIPSCode,1.0,Clinton,0.521753
55007,FIPSCode,1.0,Johnson,0.020752
55007,FIPSCode,1.0,Stein,0.019488
55007,FIPSCode,1.0,Castle,0.002528
55007,FIPSCode,1.0,De La Fuente,0.000632
55007,FIPSCode,1.0,Moorehead,0.000421
55009,FIPSCode,1.0,Trump,0.526964
55009,FIPSCode,1.0,Clinton,0.418544
55009,FIPSCode,1.0,Johnson,0.039085
55009,FIPSCode,1.0,Stein,0.010749
55009,FIPSCode,1.0,Castle,0.003724
55009,FIPSCode,1.0,De La Fuente,0.00051
55009,FIPSCode,1.0,Moorehead,0.000423
55011,FIPSCode,1.0,Trump,0.585733
55011,FIPSCode,1.0,Clinton,0.36536
55011,FIPSCode,1.0,Johnson,0.031544
55011,FIPSCode,1.0,Stein,0.010708
55011,FIPSCode,1.0,Castle,0.005354
55011,FIPSCode,1.0,Moorehead,0.000868
55011,FIPSCode,1.0,De La Fuente,0.000434
55013,FIPSCode,1.0,Trump,0.620555
55013,FIPSCode,1.0,Clinton,0.338266
55013,FIPSCode,1.0,Johnson,0.02707
55013,FIPSCode,1.0,Stein,0.007685
55013,FIPSCode,1.0,Castle,0.005506
55013,FIPSCode,1.0,Moorehead,0.000803
55013,FIPSCode,1.0,De La Fuente,0.000115
55015,FIPSCode,1.0,Trump,0.580741
55015,FIPSCode,1.0,Clinton,0.364385
55015,FIPSCode,1.0,Johnson,0.039832
55015,FIPSCode,1.0,Stein,0.007709
55015,FIPSCode,1.0,Castle,0.006462
55015,FIPSCode,1.0,Moorehead,0.000491
55015,FIPSCode,1.0,De La Fuente,0.000378
55017,FIPSCode,1.0,Trump,0.568997
55017,FIPSCode,1.0,Clinton,0.377521
55017,FIPSCode,1.0,Johnson,0.038714
55017,FIPSCode,1.0,Stein,0.008384
55017,FIPSCode,1.0,Castle,0.005558
55017,FIPSCode,1.0,Moorehead,0.000508
55017,FIPSCode,1.0,De La Fuente,0.000318
55019,FIPSCode,1.0,Trump,0.638006
55019,FIPSCode,1.0,Clinton,0.31126
55019,FIPSCode,1.0,Johnson,0.033552
55019,FIPSCode,1.0,Stein,0.008038
55019,FIPSCode,1.0,Castle,0.007153
55019,FIPSCode,1.0,Moorehead,0.001327
55019,FIPSCode,1.0,De La Fuente,0.000664
55021,FIPSCode,1.0,Trump,0.483511
55021,FIPSCode,1.0,Clinton,0.461833
55021,FIPSCode,1.0,Johnson,0.03728
55021,FIPSCode,1.0,Stein,0.011812
55021,FIPSCode,1.0,Castle,0.004711
55021,FIPSCode,1.0,Moorehead,0.000512
55021,FIPSCode,1.0,De La Fuente,0.000341
55023,FIPSCode,1.0,Trump,0.500653
55023,FIPSCode,1.0,Clinton,0.446228
55023,FIPSCode,1.0,Johnson,0.036152
55023,FIPSCode,1.0,Stein,0.009528
55023,FIPSCode,1.0,Castle,0.005873
55023,FIPSCode,1.0,Moorehead,0.001044
55023,FIPSCode,1.0,De La Fuente,0.000522
55025,FIPSCode,1.0,Trump,0.233747
55025,FIPSCode,1.0,Clinton,0.713939
55025,FIPSCode,1.0,Johnson,0.034569
55025,FIPSCode,1.0,Stein,0.014154
55025,FIPSCode,1.0,Castle,0.002561
55025,FIPSCode,1.0,Moorehead,0.000574
55025,FIPSCode,1.0,De La Fuente,0.000456
55027,FIPSCode,1.0,Trump,0.622182
55027,FIPSCode,1.0,Clinton,0.326287
55027,FIPSCode,1.0,Johnson,0.035927
55027,FIPSCode,1.0,Stein,0.008433
55027,FIPSCode,1.0,Castle,0.005957
55027,FIPSCode,1.0,Moorehead,0.000701
55027,FIPSCode,1.0,De La Fuente,0.000514
55029,FIPSCode,1.0,Trump,0.493614
55029,FIPSCode,1.0,Clinton,0.461052
55029,FIPSCode,1.0,Johnson,0.032102
55029,FIPSCode,1.0,Stein,0.008342
55029,FIPSCode,1.0,Castle,0.003567
55029,FIPSCode,1.0,Moorehead,0.000805
55029,FIPSCode,1.0,De La Fuente,0.000518
55031,FIPSCode,1.0,Trump,0.435043
55031,FIPSCode,1.0,Clinton,0.511415
55031,FIPSCode,1.0,Johnson,0.032602
55031,FIPSCode,1.0,Stein,0.015265
55031,FIPSCode,1.0,Castle,0.004188
55031,FIPSCode,1.0,Moorehead,0.000946
55031,FIPSCode,1.0,De La Fuente,0.00054
55033,FIPSCode,1.0,Trump,0.521285
55033,FIPSCode,1.0,Clinton,0.410003
55033,FIPSCode,1.0,Johnson,0.049605
55033,FIPSCode,1.0,Stein,0.013343
55033,FIPSCode,1.0,Castle,0.004538
55033,FIPSCode,1.0,Moorehead,0.000726
55033,FIPSCode,1.0,De La Fuente,0.000499
55035,FIPSCode,1.0,Trump,0.430596
55035,FIPSCode,1.0,Clinton,0.504586
55035,FIPSCode,1.0,Johnson,0.046214
55035,FIPSCode,1.0,Stein,0.012882
55035,FIPSCode,1.0,Castle,0.004577
55035,FIPSCode,1.0,De La Fuente,0.000664
55035,FIPSCode,1.0,Moorehead,0.00048
55037,FIPSCode,1.0,Trump,0.715956
55037,FIPSCode,1.0,Clinton,0.250849
55037,FIPSCode,1.0,Johnson,0.024142
55037,FIPSCode,1.0,Stein,0.006413
55037,FIPSCode,1.0,Castle,0.002263
55037,FIPSCode,1.0,Moorehead,0.000377
55037,FIPSCode,1.0,De La Fuente,0.0
55039,FIPSCode,1.0,Trump,0.607488
55039,FIPSCode,1.0,Clinton,0.340481
55039,FIPSCode,1.0,Johnson,0.037383
55039,FIPSCode,1.0,Stein,0.008773
55039,FIPSCode,1.0,Castle,0.004739
55039,FIPSCode,1.0,Moorehead,0.000685
55039,FIPSCode,1.0,De La Fuente,0.00045
55041,FIPSCode,1.0,Trump,0.617412
55041,FIPSCode,1.0,Clinton,0.349801
55041,FIPSCode,1.0,Johnson,0.018609
55041,FIPSCode,1.0,Stein,0.009526
55041,FIPSCode,1.0,Castle,0.003766
55041,FIPSCode,1.0,De La Fuente,0.000665
55041,FIPSCode,1.0,Moorehead,0.000222
55043,FIPSCode,1.0,Trump,0.513236
55043,FIPSCode,1.0,Clinton,0.417695
55043,FIPSCode,1.0,Johnson,0.048373
55043,FIPSCode,1.0,Stein,0.013257
55043,FIPSCode,1.0,Castle,0.005527
55043,FIPSCode,1.0,Moorehead,0.00108
55043,FIPSCode,1.0,De La Fuente,0.000831
55045,FIPSCode,1.0,Trump,0.46259
55045,FIPSCode,1.0,Clinton,0.485419
55045,FIPSCode,1.0,Johnson,0.036558
55045,FIPSCode,1.0,Stein,0.01043
55045,FIPSCode,1.0,Castle,0.004204
55045,FIPSCode,1.0,Moorehead,0.000585
55045,FIPSCode,1.0,De La Fuente,0.000213
55047,FIPSCode,1.0,Trump,0.667168
55047,FIPSCode,1.0,Clinton,0.289042
55047,FIPSCode,1.0,Johnson,0.029623
55047,FIPSCode,1.0,Stein,0.00805
